product_id;product_name;category;sub_category;brand;price;discount;final_price;stock;rating;reviews_count;supplier;country;city;warehouse_id;delivery_time_days;return_rate;is_active;launch_year;weight_kg;volume_l;color;material;warranty_years;sales_last_month;sales_last_3_months;sales_last_year;profit_margin;cost_price;revenue_last_month;revenue_last_year;views;cart_additions;wishlist_additions;conversion_rate;avg_session_time;bounce_rate;seo_score;ad_spend;ad_clicks;ad_conversions;seasonality_index;restock_frequency_days;damaged_returns;customer_complaints;net_promoter_score;supplier_rating;shipping_cost;tax_rate;value_score;business_priority_score;product_name_upper;name_length;profit_abs;engagement_score;efficiency_score;segment;rank_score;forecast_sales;integrated_efficiency;integrated_rank_score
3972;Product_3972;Sports;Clothing;BrandE;972.01;0.09;884.53;589;4.44;3162;Supplier_15;USA;Shanghai;6;7;0.08;1;2023;36.9;89.42;Green;Plastic;0;762;1777;1721;0.37;542.65;284818.66;3417823.92;81306;32835;29855;0.156;261.4;0.49;90;4963.07;8320;4495;0.91;18;65;169;51;1.86;47.84;0.15;0.7580707472845215;0.7282662729131708;PRODUCT_3972;12;341.88;143996;12.604662742825983;Standard;0.6388033140246026;467.6;4.511672159454968;0.7064959355745413
2524;Product_2524;Electronics;Clothing;BrandC;715.27;0.28;514.99;451;4.29;2448;Supplier_35;Germany;London;11;13;0.04;1;2015;19.71;74.56;Red;Metal;0;914;1130;3438;0.14;407.38;58193.87;698326.44;98852;13745;13179;0.141;125.06;0.16;51;8263.74;3892;1734;1.42;43;78;193;-87;2.1;45.31;0.22;0.5900101498118688;0.4146481570995202;PRODUCT_2524;12;107.61;125776;4.672903650502709;Standard;0.3685224819920549;331.5;4.471378876302416;0.7063605401282776
7454;Product_7454;Electronics;Clothing;BrandA;536.53;0.2;429.22;91;4.79;3404;Supplier_8;USA;Shanghai;17;7;0.05;0;2019;46.52;56.0;Green;Fabric;1;850;1528;2673;0.48;367.03;81981.02;983772.24;49456;32048;28299;0.055;171.65;0.76;85;9461.78;9997;4446;0.76;45;49;36;75;2.72;41.87;0.18;0.5512677742474678;0.4500218443881444;PRODUCT_7454;12;62.190000000000055;109803;16.364475058146777;Popular;0.7471232708867728;455.8;4.744166921956687;0.7058170089139941
7303;Product_7303;Beauty;Sports;BrandC;884.88;0.01;876.03;715;4.77;4263;Supplier_36;Germany;London;19;11;0.07;0;2025;18.31;69.78;Red;Metal;3;512;2474;8818;0.37;609.3;394213.5;4730562.0;82085;20119;9848;0.172;297.13;0.66;55;2969.9;979;1741;0.69;49;20;58;41;3.93;35.81;0.07;0.8783034569718899;0.9016899610829314;PRODUCT_7303;12;266.73;112052;12.907778447474294;Premium;0.7144831346746109;635.1;4.4531302564456;0.7057898007943688
5908;Product_5908;Electronics;Clothing;BrandB;506.71;0.13;440.84;432;4.7;616;Supplier_39;India;London;18;5;0.26;1;2018;23.05;28.6;Red;Fabric;3;730;1333;625;0.17;400.17;155616.52;1867398.24;86255;31981;27959;0.029;243.93;0.61;79;1435.21;5810;3904;0.81;23;4;83;-30;2.46;14.43;0.08;0.6797883116667962;0.5685480595759866;PRODUCT_5908;12;40.66999999999996;146195;5.421735508615934;Popular;0.4918903165139763;402.2;4.591919925665606;0.7056048899407625
1758;Product_1758;Home;Sports;BrandC;510.51;0.44;285.89;737;4.52;975;Supplier_25;India;Berlin;6;13;0.3;0;2014;1.03;33.61;Red;Plastic;2;807;787;7979;0.05;364.7;119502.02;1434024.24;99571;40451;22889;0.147;253.58;0.19;63;3086.36;3820;4780;1.24;38;48;177;-100;4.48;18.89;0.16;0.6615617499493387;0.5148931932490658;PRODUCT_1758;12;-78.81;162911;1.735377765933955;Popular;0.3641085367006996;309.1;4.5670753883319595;0.7055013216711313
8223;Product_8223;Toys;Beauty;BrandA;334.16;0.15;284.04;914;4.68;1744;Supplier_5;Germany;Berlin;13;7;0.22;1;2014;34.57;49.85;Red;Metal;0;817;2946;966;0.3;219.47;62488.8;749865.6;88497;17161;23739;0.113;46.64;0.17;84;5746.87;2375;4313;0.99;22;88;146;2;4.62;48.97;0.16;0.6041198134902332;0.4393554378784876;PRODUCT_8223;12;64.57000000000002;129397;10.480491844016957;Popular;0.574352618936825;790.8;4.593528170231005;0.7054538098530179
7940;Product_7940;Beauty;Home;BrandB;253.49;0.18;207.86;943;4.63;2663;Supplier_45;India;Mumbai;9;7;0.21;0;2014;20.29;80.8;White;Wood;1;964;2966;7040;0.05;157.55;83559.72;1002716.64;76999;6663;22253;0.058;107.58;0.75;86;4223.78;799;281;1.02;16;8;81;46;2.99;44.28;0.06;0.5948936708039916;0.4585013041046704;PRODUCT_7940;12;50.31;105915;1.6831697194766542;Popular;0.4083236649842613;801.4;4.618157958804663;0.7050429094644708
3791;Product_3791;Electronics;Beauty;BrandC;866.93;0.01;858.26;730;4.86;3416;Supplier_12;USA;London;5;12;0.03;0;2010;8.43;36.82;Black;Fabric;3;431;387;9151;0.4;770.86;275501.46;3306017.52;83414;7498;20236;0.123;284.06;0.16;91;9735.91;3861;3769;1.25;51;73;94;-56;4.05;49.29;0.11;0.7880283276765466;0.743479314401474;PRODUCT_3791;12;87.39999999999998;111148;13.248052722802775;Premium;0.6915027602054242;181.7;4.389348032789672;0.7043354529832954
5433;Product_5433;Sports;Electronics;BrandA;766.43;0.16;643.8;878;4.54;3825;Supplier_4;UK;Berlin;9;3;0.0;0;2013;24.95;64.72;Red;Plastic;5;973;722;4491;0.08;498.77;191852.4;2302228.8;45451;40076;26133;0.079;253.47;0.29;66;5218.8;3075;3383;1.35;24;46;59;-91;3.67;33.38;0.1;0.6159330096976774;0.5841161228133929;PRODUCT_5433;12;145.02999999999997;111660;2.6967755437361234;Popular;0.4524398258129798;241.5;4.744912676613116;0.7038397001866549
779;Product_779;Home;Home;BrandD;237.65;0.32;161.6;894;4.5;1397;Supplier_35;USA;Mumbai;15;10;0.12;0;2012;28.02;85.55;Green;Wood;5;958;562;42;0.14;185.47;59792.0;717504.0;98307;46469;9686;0.133;272.46;0.43;77;5737.17;9318;4750;0.6;54;74;197;35;2.0;16.52;0.07;0.6070680078965282;0.4299792566783407;PRODUCT_779;11;-23.870000000000005;154462;4.90080439034105;Popular;0.434505189848647;315.8;4.640894967392215;0.7038004289896587
1447;Product_1447;Home;Sports;BrandA;758.5;0.24;576.46;60;4.78;622;Supplier_16;India;Shanghai;7;13;0.01;1;2018;5.54;3.68;Blue;Plastic;2;704;59;7521;0.5;387.99;187925.96;2255111.52;56663;31285;5214;0.189;224.02;0.68;86;4083.28;3917;819;1.06;23;79;114;56;1.09;14.54;0.05;0.654248424231745;0.6007545704289896;PRODUCT_1447;12;188.47000000000003;93162;18.636496278229654;Popular;0.7966575758877963;147.9;4.645703913317344;0.7035718829531463
1632;Product_1632;Toys;Sports;BrandA;949.43;0.28;683.59;11;4.46;3275;Supplier_27;India;London;6;7;0.24;1;2011;25.71;72.8;Red;Plastic;5;863;2282;3199;0.39;611.04;193455.97;2321471.64;60809;13937;9117;0.052;275.29;0.37;82;9116.9;9039;2709;0.59;30;1;121;70;4.31;45.12;0.14;0.641606228034519;0.5904380044069811;PRODUCT_1632;12;72.55000000000007;83863;12.37265581710878;Standard;0.6288741303606824;551.6;4.534467716937992;0.7028454904112693
1557;Product_1557;Electronics;Home;BrandB;978.95;0.4;587.37;84;4.59;977;Supplier_5;USA;New York;12;11;0.11;1;2015;19.05;40.06;White;Fabric;1;520;402;1059;0.37;816.73;122760.33;1473123.96;98039;27427;7428;0.106;85.86;0.26;61;2113.77;2367;445;1.0;51;32;63;91;3.69;11.98;0.15;0.6668456726331589;0.5229762758540647;PRODUCT_1557;12;-229.36;132894;11.750299167276175;Standard;0.551087390970159;171.0;4.394251219793994;0.7020432796065528
7624;Product_7624;Beauty;Clothing;BrandB;729.76;0.02;715.16;515;4.61;1277;Supplier_22;India;Berlin;14;4;0.15;1;2023;33.64;81.93;Green;Plastic;4;801;1084;8603;0.15;560.69;292500.44;3510005.28;66935;49625;26110;0.061;294.57;0.83;83;164.28;5638;2171;1.39;21;53;108;-75;4.34;40.03;0.11;0.7494040117407931;0.741184421735213;PRODUCT_7624;12;154.4699999999999;142670;4.906207874082416;Popular;0.5250262381758884;319.9;4.667121623470801;0.7018882806906779
4712;Product_4712;Clothing;Electronics;BrandE;368.17;0.36;235.63;973;4.74;2319;Supplier_29;India;Mumbai;20;4;0.21;0;2013;18.94;83.11;Black;Plastic;4;730;2655;852;0.32;282.4;40528.36;486340.32;89777;46135;13574;0.097;103.71;0.11;69;3045.71;8008;4359;1.18;57;36;77;74;1.29;23.2;0.18;0.5929565807786953;0.4134832291947772;PRODUCT_4712;12;-46.76999999999998;149486;10.972639750316064;Popular;0.575447146203117;727.7;4.636542264392689;0.7014668160148227
2591;Product_2591;Electronics;Toys;BrandE;929.86;0.15;790.38;606;4.81;1837;Supplier_8;Germany;New York;10;3;0.27;1;2018;11.68;93.36;Black;Metal;5;680;1564;4650;0.16;601.2;159656.76;1915881.12;40823;37968;21143;0.197;90.78;0.72;85;1902.36;5009;201;1.06;43;2;31;52;1.97;7.88;0.08;0.6011186198181272;0.5539324821246596;PRODUCT_2591;12;189.17999999999995;99934;6.00957866032276;Standard;0.5180914289453844;444.0;4.719437709369145;0.7012323322860016
3729;Product_3729;Sports;Beauty;BrandB;394.99;0.06;371.29;945;4.98;948;Supplier_16;China;Berlin;12;1;0.16;0;2016;16.89;84.09;White;Fabric;3;490;2956;8532;0.49;216.55;175991.46;2111897.52;92797;46689;8713;0.161;136.07;0.31;100;7984.37;6235;4692;1.28;37;29;32;72;3.43;25.99;0.24;0.732460523117924;0.618673553708114;PRODUCT_3729;12;154.74;148199;17.554973597307907;Standard;0.7807162921307313;850.7;4.571203748944247;0.7007147623007947
3961;Product_3961;Electronics;Beauty;BrandD;256.21;0.38;158.85;560;4.95;2748;Supplier_16;Germany;Mumbai;9;6;0.25;0;2023;27.31;31.2;White;Fabric;2;554;28;4325;0.36;137.09;77518.8;930225.6;97737;17224;21310;0.066;153.38;0.7;51;6507.54;2477;3596;0.54;55;94;64;14;1.81;48.62;0.16;0.6568803810705036;0.4830413847827203;PRODUCT_3961;12;21.75999999999999;136271;12.003587656490092;Standard;0.6326244961698214;209.8;4.542832853610139;0.7006030129421514
7404;Product_7404;Clothing;Sports;BrandB;738.62;0.27;539.19;507;4.82;85;Supplier_17;China;Berlin;14;2;0.13;1;2023;17.68;8.65;Green;Fabric;4;504;2461;3340;0.39;593.55;129944.79;1559337.48;85473;26752;17963;0.143;222.07;0.49;75;7644.01;2111;2041;0.81;57;59;41;-32;3.13;21.74;0.08;0.6661699895761126;0.5401273243559966;PRODUCT_7404;12;-54.3599999999999;130188;13.374157201107137;Standard;0.6382746071485309;666.6;4.480420917133846;0.7003079051540212
4174;Product_4174;Sports;Home;BrandC;512.72;0.19;415.3;893;4.7;4138;Supplier_20;China;Berlin;1;3;0.03;0;2016;3.06;43.16;Black;Plastic;3;714;841;88;0.32;296.33;207650.0;2491800.0;85839;2009;14906;0.159;286.77;0.66;99;1902.31;8650;488;0.91;40;29;35;78;3.0;6.15;0.25;0.7228463931775028;0.6405190754549772;PRODUCT_4174;12;118.97000000000004;102754;11.456382302341462;Popular;0.6355756404752486;362.4;4.513593873098759;0.7001744018365986
334;Product_334;Home;Toys;BrandA;504.61;0.39;307.81;353;4.61;1275;Supplier_47;China;Shanghai;9;8;0.28;0;2015;45.9;83.52;Blue;Wood;0;848;2392;9888;0.36;387.54;114813.13;1377757.56;76561;19833;292;0.01;72.41;0.81;64;5838.4;1569;2200;0.57;58;36;23;36;1.17;6.49;0.09;0.6187797702671305;0.5003371064459768;PRODUCT_334;11;-79.73000000000002;96686;11.304365031858335;Popular;0.6095706473327636;643.0;4.5934333426323235;0.6997914840345082
6223;Product_6223;Home;Sports;BrandD;326.74;0.07;303.87;694;4.98;4746;Supplier_4;Germany;London;20;4;0.29;1;2021;26.78;23.85;Black;Metal;1;481;1896;9866;0.48;225.0;25525.08;306300.96;99589;31176;14807;0.035;254.17;0.67;54;1279.99;6834;278;1.4;12;78;136;57;3.32;38.82;0.25;0.619128267958408;0.413907283654771;PRODUCT_6223;12;78.87;145572;15.284629126584484;Standard;0.6822974892765485;556.3;4.5257869699432085;0.6997385765251564
2375;Product_2375;Clothing;Toys;BrandA;629.9;0.02;617.3;345;4.82;1297;Supplier_20;India;Mumbai;7;5;0.14;0;2022;16.99;21.22;Black;Wood;0;671;2400;5506;0.2;328.7;31482.3;377787.6;64739;31067;19828;0.056;299.43;0.52;97;4476.99;1061;2175;1.0;59;81;24;3;2.26;26.49;0.25;0.5416427225615338;0.3910225600288338;PRODUCT_2375;12;288.6;115634;6.627338826519119;Standard;0.4866244171211158;619.2;4.628079486597743;0.6987216428510286
69;Product_69;Clothing;Clothing;BrandD;975.19;0.21;770.4;334;4.73;1902;Supplier_2;UK;Mumbai;12;2;0.15;0;2013;20.86;90.8;Green;Wood;4;609;863;923;0.4;847.75;100922.4;1211068.8;59893;33025;9690;0.056;242.04;0.6;62;9385.74;1024;3276;0.53;44;98;3;32;4.25;10.77;0.23;0.5833219474520147;0.478734957900195;PRODUCT_69;10;-77.35000000000002;102608;12.81378315039044;Premium;0.6186958849063786;255.6;4.567663582199086;0.6981719032454551
8669;Product_8669;Clothing;Sports;BrandA;803.82;0.27;586.79;874;4.75;1073;Supplier_39;China;New York;6;11;0.13;1;2018;9.18;63.49;Blue;Wood;5;824;699;3329;0.23;663.87;77456.28;929475.36;33817;6229;17153;0.043;146.63;0.43;86;1682.42;6250;3669;0.56;14;39;168;81;3.03;5.74;0.25;0.512968466614585;0.4317968555427565;PRODUCT_8669;12;-77.08000000000004;57199;7.652028272602176;Premium;0.5401884205429578;213.8;4.622992813977348;0.6981407839725275
4197;Product_4197;Toys;Home;BrandC;676.29;0.01;669.53;560;4.68;3250;Supplier_5;USA;New York;15;8;0.24;0;2011;22.0;41.3;Blue;Plastic;3;608;2422;9607;0.44;462.09;295262.73;3543152.76;92295;47183;3945;0.181;299.95;0.13;82;1762.65;9093;1774;1.29;40;26;67;83;4.91;10.41;0.13;0.8080616106895291;0.7647166665434333;PRODUCT_4197;12;207.44;143423;15.592998304881368;Standard;0.7343170846366662;659.9;4.538971198952424;0.697555454268747
1289;Product_1289;Toys;Home;BrandD;271.92;0.45;149.56;345;4.82;4052;Supplier_12;Germany;New York;15;13;0.21;1;2019;42.65;74.86;Green;Plastic;1;837;2863;9315;0.11;182.37;19442.8;233313.6;65072;7743;20605;0.17;81.68;0.33;97;4560.76;1541;4490;1.19;41;9;28;-44;4.47;1.61;0.16;0.5321535121051378;0.3745119844009831;PRODUCT_1289;12;-32.81;93420;4.175479382344452;Popular;0.4573136376460829;887.9;4.644205494434289;0.6972047116219029
143;Product_143;Beauty;Electronics;BrandB;632.53;0.25;474.4;897;4.95;2612;Supplier_45;Germany;Shanghai;7;4;0.26;0;2017;31.54;30.76;White;Plastic;1;731;243;4198;0.27;334.91;59300.0;711600.0;33733;4547;5702;0.061;164.89;0.54;94;7358.37;5793;3039;0.81;30;17;88;31;1.33;18.0;0.1;0.5134856311122257;0.4193461653262146;PRODUCT_143;11;139.48999999999995;43982;9.35299155698076;Popular;0.6000132697977747;161.8;4.645270969999193;0.6971201142276968
3332;Product_3332;Home;Beauty;BrandE;902.36;0.48;469.23;893;4.96;4922;Supplier_11;Germany;London;11;8;0.16;0;2018;30.99;3.97;Black;Plastic;0;409;2243;8651;0.4;564.06;118715.19;1424582.28;65511;10381;13279;0.033;116.96;0.88;63;4687.43;5982;846;1.07;14;67;107;-48;3.73;41.39;0.07;0.6279678398263082;0.5215220348238732;PRODUCT_3332;12;-94.82999999999991;89171;12.329945646401304;Premium;0.6363034429316591;566.0;4.422155251417313;0.6968387474229861
7488;Product_7488;Toys;Electronics;BrandD;649.94;0.1;584.95;516;4.35;2705;Supplier_19;India;Berlin;20;3;0.23;0;2019;49.87;43.71;White;Fabric;4;886;2614;2550;0.05;424.97;279606.1;3355273.2;95410;13593;10515;0.064;174.37;0.2;79;9874.86;136;2182;0.51;48;62;144;0;1.28;9.29;0.1;0.7746861881703822;0.7237350911968091;PRODUCT_7488;12;159.98000000000002;119518;1.570843085806083;Standard;0.3976653234623431;637.2;4.483631861491068;0.6967859347552541
8320;Product_8320;Electronics;Beauty;BrandA;338.47;0.18;277.55;661;4.96;3401;Supplier_5;India;Shanghai;11;8;0.24;0;2022;43.71;63.29;Red;Plastic;1;735;1976;3836;0.49;292.4;10824.45;129893.4;55878;15208;15529;0.14;249.6;0.75;83;3825.97;7507;4780;0.96;19;5;84;-68;3.17;28.61;0.15;0.517693180906171;0.365992787954103;PRODUCT_8320;12;-14.849999999999966;86615;18.28973783583688;Popular;0.7708348859246454;606.0;4.678924919104707;0.6965909827525162
6014;Product_6014;Home;Home;BrandA;990.6502;0.05;944.46;380;4.45;2427;Supplier_24;India;Berlin;11;13;0.1;1;2016;45.89;73.04;Blue;Plastic;1;852;669;3684;0.05;800.12;406117.8;4873413.6;57549;19683;2601;0.198;220.45;0.43;81;913.02;8855;3503;1.36;46;11;54;96;2.07;21.86;0.12;0.8136653643274621;0.8830089052349331;PRODUCT_6014;12;144.34000000000003;79833;1.7989156011816447;Standard;0.4594087496347071;220.0;4.547908135318416;0.6963428760186514
101;Product_101;Sports;Electronics;BrandC;987.33;0.23;760.24;235;4.77;3586;Supplier_35;China;Berlin;3;10;0.11;0;2016;13.16;40.67;White;Metal;5;338;915;2118;0.22;634.6;274446.64;3293359.68;99029;7640;20126;0.15;273.09;0.45;68;7111.5;8457;3771;0.76;33;7;180;-85;2.18;21.54;0.06;0.8111732728995984;0.7456256666347223;PRODUCT_101;11;125.64;126795;7.0308751895878;Premium;0.5139137674002155;274.5;4.25382986653921;0.6962319144495515
1768;Product_1768;Sports;Home;BrandA;381.46;0.17;316.61;957;4.85;814;Supplier_22;China;Shanghai;16;3;0.14;0;2017;22.25;22.25;Red;Metal;1;735;1671;4344;0.18;329.51;30711.17;368534.04;68628;42039;28074;0.017;155.74;0.52;89;972.48;2181;3987;0.92;29;55;183;-93;2.59;23.6;0.14;0.5511714417861904;0.3942060085778137;PRODUCT_1768;12;-12.899999999999975;138741;5.860842749842363;Popular;0.4904499477663041;494.4;4.703004724532992;0.6961887744820628
6755;Product_6755;Home;Sports;BrandA;805.99;0.45;443.29;867;4.48;354;Supplier_10;India;Shanghai;8;1;0.04;0;2022;27.38;54.73;Red;Metal;4;766;605;5643;0.07;593.92;131213.84;1574566.08;83347;36852;26087;0.183;101.32;0.77;64;9701.89;4461;3099;1.05;1;64;145;-34;1.88;38.91;0.18;0.6357877945249654;0.5188529300743513;PRODUCT_6755;12;-150.62999999999994;146286;2.464288207455077;Standard;0.366102234539657;206.2;4.537425017978125;0.696143475614804
5517;Product_5517;Clothing;Home;BrandD;515.76;0.32;350.72;481;4.87;2329;Supplier_26;China;Mumbai;20;5;0.03;0;2011;7.71;2.0;Red;Fabric;1;822;2686;3906;0.32;406.85;149757.44;1797089.28;39139;17551;27567;0.074;202.01;0.58;95;2901.75;2484;792;1.21;23;92;98;-100;4.23;31.31;0.14;0.5942000446004244;0.5430220200483447;PRODUCT_5517;12;-56.13;84257;11.235619792927146;Popular;0.673868932200405;727.5;4.722867960226882;0.6959653400019113
5337;Product_5337;Home;Beauty;BrandD;963.98;0.36;616.95;423;4.89;1559;Supplier_31;Germany;Shanghai;20;3;0.2;0;2013;44.89;88.82;Red;Plastic;5;240;575;362;0.45;623.61;264671.55;3176058.6;99826;9393;22720;0.061;14.83;0.46;63;2279.7;452;3984;0.78;12;26;195;-97;3.11;14.85;0.24;0.8141222300172616;0.7402164547840181;PRODUCT_5337;12;-6.659999999999968;131939;12.805522686927102;Premium;0.6608551234482365;204.6;4.168737518011893;0.6959305395394857
2953;Product_2953;Sports;Clothing;BrandC;250.2;0.37;157.63;916;4.98;3047;Supplier_13;USA;Shanghai;1;12;0.18;0;2017;14.64;65.64;Black;Wood;4;797;1682;4249;0.18;167.08;56116.28;673395.36;48984;20349;2342;0.134;86.13;0.2;59;2545.65;9146;1711;0.82;37;49;83;9;1.19;46.92;0.08;0.5437067413620416;0.4259992459319016;PRODUCT_2953;12;-9.450000000000015;71675;6.792480994419046;Popular;0.5600796711346505;590.8;4.747927711395406;0.6956057642490088
232;Product_232;Toys;Electronics;BrandD;757.27;0.42;439.22;102;4.67;3241;Supplier_45;China;Berlin;7;4;0.23;1;2016;36.82;56.0;Red;Metal;3;936;536;857;0.13;416.77;143624.94;1723499.28;28999;9598;11997;0.063;107.4;0.21;87;273.21;7640;593;1.48;54;69;176;-91;3.21;30.62;0.17;0.5527442424071476;0.5156254114472876;PRODUCT_232;11;22.450000000000045;50594;4.415907180947703;Popular;0.4964298011243243;201.2;4.671268698943164;0.6955849189890047
8112;Product_8112;Electronics;Sports;BrandC;890.67;0.13;774.88;433;4.44;378;Supplier_2;India;New York;5;6;0.22;0;2017;7.86;70.68;Green;Fabric;2;979;1029;6354;0.32;754.89;361868.96;4342427.52;44530;1866;1060;0.158;38.75;0.89;57;1167.13;7356;892;1.23;59;55;19;-51;2.9;17.52;0.06;0.7494995904578423;0.8131404885189369;PRODUCT_8112;12;19.99000000000001;47456;11.33199657544482;Standard;0.6819378743543818;305.5;4.539401895497197;0.6947270263784997
2734;Product_2734;Beauty;Electronics;BrandD;983.01;0.48;511.17;253;4.55;968;Supplier_22;China;London;17;7;0.11;1;2014;15.08;37.69;Black;Fabric;4;799;1987;8807;0.48;674.07;226448.31;2717379.72;51431;9950;24554;0.15;177.81;0.13;95;8286.31;779;2340;1.11;37;34;41;-5;3.05;33.72;0.2;0.6578764314123463;0.6363625761472761;PRODUCT_2734;12;-162.90000000000003;85935;16.789070815210763;Popular;0.7398845270918999;514.4;4.532537308360243;0.6944650377020449
1757;Product_1757;Beauty;Home;BrandD;715.16;0.28;514.92;351;4.79;325;Supplier_6;UK;Mumbai;20;12;0.24;1;2013;37.49;11.66;Black;Plastic;5;679;591;6420;0.29;382.91;204423.24;2453078.88;58534;1233;21901;0.167;241.19;0.14;74;233.3;190;3377;1.09;40;31;53;-39;1.97;26.42;0.21;0.6727064305001764;0.6254149874289512;PRODUCT_1757;12;132.00999999999993;81668;10.57283223662983;Standard;0.6297370267493186;263.2;4.529050055339404;0.6943064807738507
2297;Product_2297;Electronics;Home;BrandB;895.12;0.2;716.1;656;4.85;1783;Supplier_41;China;Shanghai;7;4;0.06;0;2016;12.68;51.75;Black;Fabric;2;343;1680;7811;0.16;588.16;40817.7;489812.4;92658;3941;26103;0.049;271.14;0.37;91;9616.49;4125;3462;1.01;11;18;125;45;4.92;1.78;0.2;0.6077635033090164;0.422653682340445;PRODUCT_2297;12;127.94000000000004;122702;4.754422484501722;Standard;0.3944634145094256;436.8;4.284763213921752;0.6938479190170151
2381;Product_2381;Electronics;Clothing;BrandE;735.55;0.12;647.28;802;4.59;2968;Supplier_20;India;Shanghai;14;10;0.15;1;2017;8.57;70.76;Red;Fabric;3;865;540;6169;0.14;369.12;146285.28;1755423.36;53962;30098;28172;0.132;151.88;0.35;80;9307.51;3255;3762;0.89;23;89;162;-62;1.75;3.18;0.16;0.5985217274797316;0.5291779174800579;PRODUCT_2381;12;278.16;112232;4.920206804618195;Popular;0.4730589214973851;221.0;4.653106537458553;0.6930927606229831
1868;Product_1868;Sports;Home;BrandE;322.03;0.28;231.86;21;4.91;1048;Supplier_25;Germany;Mumbai;13;1;0.25;0;2015;13.88;22.65;Black;Fabric;4;907;1318;9644;0.38;176.44;99931.66;1199179.92;33050;9223;3202;0.112;267.97;0.44;88;3946.5;7676;3833;0.64;12;99;32;56;2.3;13.99;0.21;0.5431922048022361;0.4727716291426163;PRODUCT_1868;12;55.420000000000016;45475;14.131762774892856;Popular;0.7392888185878772;463.4;4.744310156886812;0.6929426638750017
5888;Product_5888;Sports;Home;BrandA;362.58;0.29;257.43;240;4.7;4452;Supplier_10;India;Shanghai;3;1;0.25;1;2018;25.1;54.2;Red;Plastic;1;926;1692;3319;0.22;209.62;115328.64;1383943.68;57901;21057;28963;0.147;217.23;0.83;77;7520.75;7042;4119;0.7;40;47;165;-88;1.32;6.94;0.15;0.5890890037749561;0.4956149366733484;PRODUCT_5888;12;47.81;107921;8.102683264853972;Popular;0.5676577380996467;505.2;4.685515921312783;0.6928595444309509
3130;Product_3130;Electronics;Clothing;BrandB;897.64;0.18;736.06;883;4.61;141;Supplier_41;India;London;17;10;0.03;0;2023;20.4;81.03;Blue;Plastic;1;564;2383;6531;0.19;557.53;43427.54;521130.48;89445;13043;2060;0.15;153.21;0.9;53;1380.1;9080;3066;1.29;16;0;43;-38;3.31;2.34;0.09;0.5843379375965374;0.4089879599161513;PRODUCT_3130;12;178.52999999999997;104548;6.382989506597844;Standard;0.4109000329919439;592.5;4.4078945833636025;0.6925004714791015
2108;Product_2108;Beauty;Home;BrandC;621.01;0.01;614.8;486;4.88;4385;Supplier_13;India;Mumbai;5;13;0.14;1;2018;6.54;39.51;Blue;Metal;4;723;946;5216;0.06;311.93;113738.0;1364856.0;44319;24502;29646;0.197;159.29;0.87;75;6232.49;1705;2153;1.4;6;5;13;7;3.23;1.86;0.06;0.574979224764585;0.4967767613322474;PRODUCT_2108;12;302.86999999999995;98467;2.307848222869574;Popular;0.4469711079976743;348.3;4.696487643847041;0.6924881243880511
9406;Product_9406;Clothing;Home;BrandA;936.45;0.12;824.08;820;4.64;387;Supplier_14;USA;London;19;13;0.12;0;2013;5.03;98.84;Green;Metal;2;717;2165;9779;0.09;745.09;265353.76;3184245.12;54878;7607;26002;0.069;131.42;0.47;76;9328.89;1188;3242;1.04;26;90;98;6;1.57;27.05;0.12;0.7047881872828617;0.6981904925155848;PRODUCT_9406;12;78.99000000000001;88487;2.935830716784921;Popular;0.4613649729080359;531.5;4.514311141151124;0.6921040465579981
8619;Product_8619;Beauty;Sports;BrandC;616.23;0.29;437.52;760;4.79;1652;Supplier_38;UK;Berlin;8;6;0.07;0;2020;25.04;27.39;Blue;Wood;5;635;2454;8308;0.48;344.83;95816.88;1149802.56;73244;34207;29379;0.149;12.44;0.8;68;7024.6;1289;2963;0.95;22;7;110;8;1.09;13.49;0.18;0.6105214505739384;0.4835004761860222;PRODUCT_8619;12;92.69;136830;17.05321962481952;Standard;0.720158147984471;646.0;4.59148502852539;0.6918465655036176
309;Product_309;Clothing;Electronics;BrandB;848.96;0.16;713.13;889;4.88;4972;Supplier_1;UK;Berlin;15;6;0.22;0;2016;4.87;93.4;Red;Plastic;1;295;1554;2796;0.17;711.43;286678.26;3440139.12;99359;4528;9174;0.194;132.66;0.85;59;2295.73;298;428;1.5;22;76;198;4;3.35;18.27;0.09;0.8309507353801112;0.7698407577930407;PRODUCT_309;11;1.7000000000000457;113061;5.636542310748845;Standard;0.5053095049911136;441.8;4.2372582051839665;0.6918394503009496
9621;Product_9621;Home;Home;BrandA;856.93;0.03;831.22;46;4.42;2990;Supplier_7;USA;Berlin;20;14;0.28;1;2014;21.78;97.41;Blue;Fabric;0;819;2602;247;0.35;769.71;74809.8;897717.6;76738;28190;21799;0.181;105.91;0.31;59;7158.67;4435;1713;0.77;30;3;102;93;2.21;22.6;0.07;0.5701910406981693;0.4327600971825914;PRODUCT_9621;12;61.50999999999999;126727;12.257945994782292;Standard;0.5524679568680768;646.3;4.525192506777562;0.691803896562612
